Name,Price,ProductDetails,Link
Lenovo IdeaPad Gaming 3 Intel Core i5 8GB 512GB RTX 3050 15.6 Inch Gaming Laptop ,£879.97,"Intel Core i5 12450H Processor, GeForce RTX 3050 4GB Graphics card, 15.6 Inch Full HD 120Hz Screen, 8GB RAM, 512GB SSD",https://www.laptopsdirect.co.uk/lenovo-ideapad-gaming-3-intel-core-i5-12450h-8gb-ram-512gb-ssd-rtx-3050-15.-82s900yquk/version.asp
Asus ROG Strix G17 AMD Ryzen 9 16GB 1TB RTX 4060 144Hz FHD 17.3 Inch Windows 11 Home Gaming Laptop,£1599.97,"Ryzen 9 7945HX Processor, GeForce RTX 4060 Graphics card, 17.3 Inch Full HD 144Hz Screen, 16GB RAM, 1TB SSD",https://www.laptopsdirect.co.uk/asus-rog-strix-g17-amd-ryzen-9-7945hx-16gb-ram-1tb-ssd-nvidia-rtx-4060-17.3-g713pv-hx048w/version.asp
Asus ROG Zephyrus G14 AMD Ryzen R7 16GB 512GB RTX 4060 165Hz 14 Inch Windows 11 Home Gaming Laptop,£1599.97,"AMD Ryzen 7 7735HS Processor, GeForce RTX 4060 Graphics card, 14 Inch 2560 x 1600 Screen, 16GB RAM, 512GB SSD",https://www.laptopsdirect.co.uk/-asus-rog-zephyrus-g14-amd-ryzen-7-7735hs-16gb-ram-512gb-ssd-nvidia-rtx-406-ga402nv-n2030w/version.asp
Apple MacBook Pro 16 Inch M2 Pro Chip 16GB 1TB SSD - Silver,£2699.97,"M2 Pro M2 Pro Chip Processor, M2 Pro 19-core Graphics card, 16 Inch 3456 x 2234 120Hz Screen, 16GB RAM, 1TB SSD",https://www.laptopsdirect.co.uk/macbook-pro-16-inch-apple-m2-pro-chip-12c-cpu-19c-gpu-16gb-um-1tb-ssd-mnwd3b-a/version.asp
Dell Latitude 3330 Intel Core i7 8GB RAM 256GB SSD Windows 10 Pro 13.3 inch Laptop,£599.97,"Intel Core i7 1195G7 Processor, Iris Xe Graphics Graphics card, 13.3 Inch Full HD Screen, 8GB RAM, 256GB SSD",https://www.laptopsdirect.co.uk/dell-latitude-3330-intel-core-i7-8gb-ram-256gb-ssd-windows-10-pro-13.3-inch-thcpd/version.asp
Lenovo IdeaPad 1 Ryzen 5 8GB RAM 256GB SSD FHD 15.6 inch Windows 11 Laptop,£424.97,"AMD Ryzen 5 3500U Processor, Radeon Vega 8 Graphics card, 15.6 Inch Full HD Screen, 8GB RAM, 256GB SSD",https://www.laptopsdirect.co.uk/lenovo-ideapad-1-ryzen-5-8gb-ram-256gb-ssd-fhd-15.6-inch-laptop-82r1005guk/version.asp
Acer Aspire 3 Intel Core i5 16GB RAM 1TB SSD 15.6 Inch Windows 11 Laptop,£719.97,"Intel Core i5 1135G7 Processor, Iris Xe Graphics Graphics card, 15.6 Inch Full HD Screen, 16GB RAM, 1.024TB SSD",https://www.laptopsdirect.co.uk/acer-aspire-3-core-i5-1135g7-16gb-1tb-ssd-15.6-inch-windows-11-home-laptop-nx.addek.00s/version.asp
Acer Aspire 5 Ryzen 5-5625U 16GB 512GB SSD 15.6 Inch Windows 11 Home Laptop,£649.97,"AMD Ryzen 5 5625U Processor, Radeon Graphics Graphics card, 15.6 Inch Full HD Screen, 16GB RAM, 512GB SSD",https://www.laptopsdirect.co.uk/acer-aspire-5-ryzen-5-5625u-16gb-512gb-ssd-15.6-inch-windows-11-home-laptop-nx.k86ek.005/version.asp
ASUS ExpertBook B540 Intel Core i5 8GB RAM 256GB SSD 14 Inch Windows 11 Pro Laptop,£769.97,"Intel Core i5 1155G7 Processor, Iris Xe Graphics Graphics card, 14 Inch Full HD Screen, 8GB RAM, 256GB SSD",https://www.laptopsdirect.co.uk/asus-expertbook-b450-intel-ocore-i5-1155g7-8gb-256gb-ssd-14-inch-windows-1-b5402cea-ki0266x/version.asp
Microsoft Surface Laptop 5 Core i7-1265U 16GB 256GB 13.5Inch Windows 11 Pro Touchscreen Laptop - Black,£1579.97,"Intel Core i7 1265U Processor, Iris Xe Graphics Graphics card, 13.5 Inch 2256 x 1504 Screen, 16GB RAM, 256GB SSD",https://www.laptopsdirect.co.uk/microsoft-surface-laptop-5-core-i7-1265u-16gb-256gb-13.5inch-windows-11-pro-rb1-00004/version.asp
Refurbished HP 14a-na0509sa Intel Pentium N5030 4GB 64GB SSD 14 Inch Chromebook,£189.97,"Intel Pentium N5030 Processor, 14 Inch Full HD Screen, 4GB RAM, 64GB SSD, 3 Month Warranty",https://www.laptopsdirect.co.uk/refurbished-hp-14a-na0509sa-intel-pentium-n5030-4gb-64gb-14-inch-windows-10-a2-4j6f1ea/version.asp
"Apple MacBook Pro 13"" M1 8GB 256GB SSD 2020 - Space Grey",£1019.97,"M1 M1 Processor, 13 Inch 2560 x 1600 Screen, 8GB RAM, 256GB SSD, 1 year warranty",https://www.laptopsdirect.co.uk/macbook-pro-13-inch-tb-apple-m1-chip-8-core-cpu-8-core-gpu-8gb-256gb-ssd-myd82b-a/version.asp
HP 11A G8 AMD A4 9120C 4GB 16GB eMMC 11.6 Inch Chromebook,£149.97,"AMD A4 9120C Processor, 11.6 Inch 1366 x 768 Screen, 4GB RAM, 16GB SSD, 1 year warranty",https://www.laptopsdirect.co.uk/hp-11a-g8-amd-a4-9120c-4gb-16gb-emmc-11.6-inch-chromebook-9vz19ea/version.asp
Acer Nitro 5 AMD Ryzen 7 16GB 1TB RTX 3070Ti 165Hz 15.6 Inch Windows 11 Gaming Laptop,£1247.97,"AMD Ryzen 7 6800H Processor, GeForce RTX 3070 Ti 8GB Graphics card, 15.6 Inch QHD Screen, 16GB RAM, 1TB SSD",https://www.laptopsdirect.co.uk/acer-nitro-5-amd-ryzen-7-6800h-16gb-1tb-ssd-geforce-rtx-3070-ti-15.6-inch-w-nh.qh1ek.001/version.asp
"ASUS E510MA 15.6"" Laptop Intel Celeron N4020 1.1 GHz / 2.8 GHz 4GB RAM 64GB eMMC Windows 10 S Black - RFB-E510MA-BR738TS",£159.97,"Intel Celeron N4020 Processor, 15.6 Inch 1366 x 768 Screen, 4GB RAM, 64GB SSD, 3 Month Warranty",https://www.laptopsdirect.co.uk/refurbished-asus-e510ma-intel-celeron-n4020-4gb-64gb-15.6-inch-windows-11-l-a1-e510ma-br738ts/version.asp
Refurbished Lenovo IdeaPad 3i Intel Pentium N6000 4GB 128GB 15.6 Inch Chromebook,£229.97,"Intel Pentium N6000 Processor, 15.6 Inch Full HD Screen, 4GB RAM, 128GB SSD, 3 Month Warranty",https://www.laptopsdirect.co.uk/refurbished-lenovo-ideapad-intel-pentium-n6000-4gb-128gb-15.6-inch-chromebo-a2-82n4000luk/version.asp
"ASUS E510MA-EJ040TS Laptop Intel Celeron N4020 1.1GHz 15.6"" HD 4GB RAM 64GB eMMC Intel UHD Graphics 600 Windows 10 Home S Black - RFB-E510MA-EJ040TS",£159.97,"Intel Celeron N4020 Processor, 15.6 Inch Full HD Screen, 4GB RAM, 64GB SSD, 3 Month Warranty",https://www.laptopsdirect.co.uk/refurbished-asus-e510ma-intel-celeron-4gb-64gb-15.6-inch-windows-11-laptop-a1-e510ma-ej040ts/version.asp
ASUS VivoBook K3402ZA-KM044W Intel Evo Core i5-12500H 16GB 512GB SSD 14 Inch Win 11 Home,£899.97,"Intel Core i5 1115G4 Processor, UHD Graphics Graphics card, 14 Inch 2880 x 1800 Screen, 16GB RAM, 512GB SSD",https://www.laptopsdirect.co.uk/asus-vivobook-k3402za-km044w-intel-evo-core-i5-12500h-16gb-512gb-ssd-14-inc-k3402za-km044w/version.asp
Gigabyte AERO 16 XE5 Intel Core i7 16GB 2TB RTX 3070 Ti 16 Inch Windows 11 Pro Gaming Laptop,£1597.97,"Intel Core i7 12700H Processor, GeForce RTX 3070 Ti 8GB Graphics card, 16 Inch 3840 x 2400 Screen, 16GB RAM, 2TB SSD",https://www.laptopsdirect.co.uk/gigabyte-aero-16-xe5-core-i7-12700h-16gb-2tb-ssd-geforce-rtx-3070-ti-16-inc-aero-16-xe5-73uk938hp/version.asp
Razer Blade 17 Core i7-12800H 16GB 1TB SSD GeForce RTX 3070 Ti 360Hz 17.3 Inch Windows 11 Gaming Laptop,£1754.97,"Intel Core i7 12800H Processor, GeForce RTX 3070 Ti 8GB Graphics card, 17.3 Inch Full HD Screen, 16GB RAM, 1TB SSD",https://www.laptopsdirect.co.uk/razer-blade-17-core-i7-12800h-16gb-1tb-ssd-geforce-rtx-3070-ti-17.3-inch-wi-rz09-0423nwc3-r3w1/version.asp
Lenovo 500e Chromebook Gen 3 82JB Celeron N5100 8GB 64GB eMMC 11.6 Inch Chrome OS Laptop,£419.97,"Intel Celeron N5100 Processor, Intel UHD Graphics Graphics card, 11.6 Inch 1366 x 768 Screen, 8GB RAM, 64GB SSD",https://www.laptopsdirect.co.uk/lenovo-500e-chromebook-gen-3-82jb-intel-celeron-n5100-8gb-64gb-emmc-11.6-in-82jb000auk/version.asp
Lenovo IdeaPad 3i Celeron N4020 4GB 128GB SSD 15.6 Inch Windows 10 Laptop,£299.97,"Intel Celeron N4020 Processor, UHD Graphics 600 Graphics card, 15.6 Inch 1366 x 768 Screen, 4GB RAM, 128GB SSD",https://www.laptopsdirect.co.uk/lenovo-ideapad-3i-intel-celeron-n4020-4gb-128gb-ssd-15.6-inch-windows-10-la-81wq00fguk/version.asp
Lenovo ThinkPad E15 AMD Ryzen 5 5625U 8GB 256GB 15.6 Inch Windows 11 Pro Laptop,£779.97,"AMD Ryzen 5 5625U Processor, Radeon Graphics Graphics card, 15.6 Inch Full HD Screen, 8GB RAM, 256GB SSD",https://www.laptopsdirect.co.uk/lenovo-e15-amd-g4-t-r5-5625u-15.6in-21ed004luk/version.asp
Dell Latitude 3520 Core i5-1135G7 8GB 256GB SSD 15.6 Inch Windows 10 Pro Laptop,£799.97,"Intel Core i5 1135G7 Processor, Iris Xe Graphics Graphics card, 15.6 Inch Full HD Screen, 8GB RAM, 256GB SSD",https://www.laptopsdirect.co.uk/dell-latitude-3520-intel-core-i5-1135g7-8gb-256gb-ssd156-inch-windows-10-p-6vwht/version.asp
"Dynabook Tecra A40-K-18S 14"" FHD Laptop Intel Core i5-1235U 8GB RAM 256GB SSD Windows 10 Pro",£419.97,"Intel Core i5 I5-1235U Processor, Intel Iris Xe Graphics Graphics card, 14 Inch Full HD Screen, 8GB RAM, 256GB SSD",https://www.laptopsdirect.co.uk/dynabook-tecra-a40-k-18s-14-fhd-laptop-intel-core-i5-1235u-8gb-ram-256gb-s-a1pmm20e11la/version.asp
Apple MacBook Air 2023 15.3 Inch M2 8GB RAM 256GB SSD - Midnight,£1279.97,"M2 Processor, 15.3 Inch 2880 x 1864 Screen, 8GB RAM, 256GB SSD, 1 year warranty",https://www.laptopsdirect.co.uk/apple-macbook-air-2023-15.3-inch-m2-8gb-ram-256gb-ssd-midnight-mqkw3b-a/version.asp
Apple MacBook Air 2023 15.3 Inch M2 8GB RAM 512GB SSD - Space Grey,£1429.97,"M2 Processor, 15.3 Inch 2880 x 1864 Screen, 8GB RAM, 512GB SSD, 1 year warranty",https://www.laptopsdirect.co.uk/apple-macbook-air-2023-15.3-inch-m2-8gb-ram-512gb-ssd-space-grey-mqkq3b-a/version.asp
Refurbished MSI Cyborg 15 Core i7-12650H 16GB 512GB SSD RTX 4060 15.6 Inch Windows 11 Gaming Laptop,£899.97,"Intel Core i7 12650H Processor, GeForce RTX 4060 8GB Graphics card, 15.6 Inch 144Hz Screen, 16GB RAM, 512GB SSD",https://www.laptopsdirect.co.uk/refurbished-msi-cyborg-15-core-i7-12650h-16gb-512gb-ssd-rtx-4060-15.6-inch-a1-9s7-15k111-027/version.asp
Dell Precision 3580 Intel Core i7 32GB RAM 512GB SSD 15.6 Inch Windows 11 Pro Laptop,£1609.97,"Intel Core i7 i7-1360P Processor, RTX A500 4GB Graphics card, 15.6 Inch Full HD Screen, 32GB RAM, 512GB SSD",https://www.laptopsdirect.co.uk/dell-precision-3580-intel-core-i7-32gb-ram-512gb-ssd-15.6-inch-windows-11-p-knkkc/version.asp
Lenovo ThinkPad P15v AMD Ryzen 7 PRO 16GB RAM 512GB SSD NVidia T1200 15.6 Inch Windows 11 Pro Workstation Laptop,£919.97,"Ryzen 7 Pro 6850H Processor, T1200 4GB Graphics card, 15.6 Inch Full HD Screen, 16GB RAM, 512GB SSD",https://www.laptopsdirect.co.uk/lenovo-thinkpad-p15v-amd-ryzen-7-pro-16gb-ram-512gb-ssd15.6-inch-windows-11-21em0012uk/version.asp
"Medion Erazer Deputy P40 15.6"" FHD 144Hz Intel Core i5-12450H 16GB 512GB  RTX 4060 Windows 11 Home Gaming Laptop",£899.97,"Intel Core i5 12450H Processor, GeForce RTX 4060 Graphics card, 15.6 Inch Full HD 144Hz Screen, 16GB RAM, 512GB SSD",https://www.laptopsdirect.co.uk/medion-erazer-nb-deputy-p40-15.6-fhd-144hz-intel-core-i5-12450h-16-gb-512-30035513/version.asp
Refurbished HP EliteBook 840 G6 Ultrabook Core i5 8th gen 32GB 1TB SSD 14 Inch Windows 11 Professional Laptop,£419.97,"Intel Core i5 CORE I5-8365U 1.60 GHZ Processor, INTEL WHISKEYLAKE-U GT2 [UHD 620] GRAPHICS Graphics card, 14 Inch 1366 x 768 Screen, 32GB RAM, 1TB SSD",https://www.laptopsdirect.co.uk/refurbished-hp-elitebook-840-g6-ultrabook-core-i5-8th-gen-32gb-1tb-ssd-14-i-t1-840g6i532gb1tbw10p/version.asp
Refurbished Lenovo ThinkPad X13 Core i3-10110U 8GB 256GB 13.3 Inch Windows 10 Professional Touchscreen Laptop,£319.97,"Intel Core i3 10110U Processor, 13.3 Inch Screen, 8GB RAM, 256GB SSD, 3 Month Warranty",https://www.laptopsdirect.co.uk/refurbished-lenovo-thinkpad-x13-core-i3-10110u-8gb-256gb-13.3-inch-windows-a1-20t3sd2t00/version.asp
Refurbished Asus TUF F15 Core i5-10300H 8GB 512GB GTX 1650 15.6 Inch Windows 11 Gaming Laptop,£579.97,"Intel Core i5 10300H Processor, GeForce GTX 1650 4GB Graphics card, 15.6 Inch Full HD 144Hz Screen, 8GB RAM, 512GB SSD",https://www.laptopsdirect.co.uk/refurbished-asus-tuf-f15-core-i5-10300h-8gb-512gb-gtx-1650-15.6-inch-window-a1-fx506lh-hn082w/version.asp
"ASUS X415EA 14"" Laptop Full HD Intel Core i3-1115G4 4GB RAM 128GB SSD Grey Win 10 Home in S - RFB-X415EA-EB196TS",£269.97,"Intel Core i3 1115G4 Processor, 14 Inch Full HD Screen, 4GB RAM, 128GB SSD, 3 Month Warranty",https://www.laptopsdirect.co.uk/refurbished-asus-x415ea-eb196ts-core-i3-1115g4-4gb-128gb-14-inch-windows-1-a1-x415ea-eb196ts/version.asp
MSI Stealth Mercedes-AMG 16 Core i9 32GB 1TB RTX 4070 UHD+ 16 Inch Windows 11 Gaming Laptop + Motorsport Accessories Bundle,£2397.97,"Intel Core i9 13900H Processor, RTX 4070 8GB Graphics card, 16 Inch 3840 x 2400 Screen, 32GB RAM, 1TB SSD",https://www.laptopsdirect.co.uk/msi-stealth-16-mercedes-amg-a13v-core-i9-32gb-1tb-rtx-4070-uhd-16-inch-win-9s7-15f213-238/version.asp
"Lenovo V15 G3 15.6 ""  FHD Windows 11 Pro Laptop with Lenovo ThinkVision C27-40 27"" FHD Monitor",£719.97,"Intel Core i7 1255U Processor, Iris Xe Graphics Graphics card, 15.6 Inch Full HD Screen, 16GB RAM, 512GB SSD",https://www.laptopsdirect.co.uk/lenovo-v15-g3-15.6--fhd-windows-11-pro-laptop-with-lenovo-thinkvision-c27-bun-82tt007ruk-89030/version.asp
Asus VivoBook 15 Intel Core i5 8GB RAM 512GB SSD 15.6 Inch Windows 11 FHD Laptop,£644.97,"Intel Core i5 1235U Processor, Iris Xe Graphics Graphics card, 15.6 Inch Full HD Screen, 8GB RAM, 512GB SSD",https://www.laptopsdirect.co.uk/asus-vivobook-15-x1504za-nj043w-intel-core-i5-8gb-ram-512gb-ssd-15.6-inch-w-x1504za-nj043w/version.asp
Refurbished Lenovo Yoga Slim 7 Pro AMD Ryzen 5 8GB 512GB 14 Inch 2K Windows 11 Laptop,£435.23,"AMD Ryzen 5 5600H Processor, Radeon Graphics Graphics card, 14 Inch 2880 x 1800 Screen, 8GB RAM, 512GB SSD",https://www.laptopsdirect.co.uk/grade-a1-lenovo-yoga-slim-7-pro-amd-ryzen-5-8gb-ram-512gb-ssd-14-inch-win-a1-82ms00dwuk/version.asp
Refurbished Asus ZenBook 14x UX5401EA Core i5-1135G7 8GB 512GB 14 Inch OLED Touchscreen Windows 11 Laptop,£579.97,"Intel Core i5 1135G7 Processor, 14 Inch 2880 x 1800 Screen, 8GB RAM, 512GB SSD, 3 Month Warranty",https://www.laptopsdirect.co.uk/refurbished-asus-zenbook-14x-ux5401ea-core-i5-1135g7-8gb-512gb-14-inch-oled-a1-ux5401ea-l7040t/version.asp
Refurbished HP Probook 640 G5 Core i5 8th gen 16GB 256GB 14 Inch Windows 11 Professional Laptop,£319.97,"Intel Core i5 Processor, 14 Inch 1366 x 768 Screen, 16GB RAM, 256GB SSD, 1 year warranty",https://www.laptopsdirect.co.uk/refurbished-hp-probook-640-g5-core-i5-8th-gen-16gb-256gb-14-inch-windows-11-t1-640g5i516gb256gbw10p/version.asp
Acer Nitro 5 AN515-58 Intel Core i7 16GB 1TB RTX 4060 144Hz FHD 15.6 Inch Windows 11 Gaming Laptop,£1279.97,"Intel Core i7 12650H Processor, GeForce RTX 4060 8GB Graphics card, 15.6 Inch Full HD 144Hz Screen, 16GB RAM, 1TB SSD",https://www.laptopsdirect.co.uk/acer-nitro-5-an515-58-intel-core-i7-16gb-1tb-rtx-4060-144hz-fhd-15.6-inch-w-nh.qm0ek.00c/version.asp
HP Omen 17 Intel Core i7 16GB 1TB RTX 4060 165Hz QHD 17.3 Inch  Windows 11 Gaming Laptop,£1879.97,"Intel Core i7 13700HX Processor, GeForce RTX 4060 8GB Graphics card, 17.3 Inch QHD Screen, 16GB RAM, 1TB SSD",https://www.laptopsdirect.co.uk/hp-omen-17-cm2001na-intel-core-i7-13700hx-16gb-1tb-rtx-4060-17.3-inch-windo-7k840ea/version.asp
Dell Latitude 3540 Core i7 16GB RAM 256GB SSD 15.6 Inch Windows 11 Pro Laptop,£1023.97,"Intel Core i7 1355U Processor, 15.6 Inch Full HD Screen, 16GB RAM, 256GB Hard Drive + 256GB SSD, 1 year warranty",https://www.laptopsdirect.co.uk/dell-latitude-3540-core-i7-16gb-ram-256gb-ssd-15.6-inch-windows-11-pro-lapt-rf8wd/version.asp
Acer Extensa 15 AMD Ryzen 5 8GB RAM 256GB SSD 15.6 Inch Windows 11 Laptop,£399.97,"AMD Ryzen 5 7520U Processor, 15.6 Inch Full HD Screen, 8GB RAM, 256GB SSD, 1 year warranty",https://www.laptopsdirect.co.uk/acer-extensa-15-amd-ryzen-5-8gb-ram-256gb-ssd-15.6-inch-windows-11-laptop-nx.eh3ek.007/version.asp
Dell Latitude 5540 Core i5 16GB RAM 256GB SSD 15.6 Inch Windows 11 Pro Laptop,£984.97,"Intel Core i5 1345U Processor, 15.6 Inch Full HD Screen, 16GB RAM, 256GB Hard Drive + 512GB SSD, 1 year warranty",https://www.laptopsdirect.co.uk/dell-tm0vc/version.asp
Refurbished HP 14s-fq1013na AMD Ryzen 5 5500U 4GB 512GB 14 Inch Windows 11 Laptop,£309.97,"AMD Ryzen 5 5500U Processor, 14 Inch Full HD Screen, 4GB RAM, 512GB SSD, 3 Month Warranty",https://www.laptopsdirect.co.uk/refurbished-hp-14s-fq1013na-amd-ryzen-5-5500u-4gb-512gb-14-inch-windows-11-a1-6t9q9ea/version.asp
Dell Precision 3480 Intel Core i7 16GB RAM 512GB SSD 14 Inch Windows 11 Pro Laptop,£1029.97,"Intel Core i7 i7-1370P Processor, RTX A500 4GB Graphics card, 15.6 Inch Full HD Screen, 32GB RAM, 1 TB Hard drive",https://www.laptopsdirect.co.uk/dell-precision-3480-intel-core-i7-16gb-ram-512gb-ssd-14-inch-windows-11-pro-2fdmt/version.asp
Apple MacBook Air 2023 15.3 Inch M2 8GB RAM 512GB SSD - Midnight,£1429.97,"M2 Processor, 15.3 Inch 2880 x 1864 Screen, 8GB RAM, 512GB SSD, 1 year warranty",https://www.laptopsdirect.co.uk/apple-macbook-air-2023-15.3-inch-m2-8gb-ram-512gb-ssd-midnight-mqkx3b-a/version.asp
Refurbished Microsoft Surface Go Core i5 4GB 64GB 12 Inch Windows 10 Laptop - Platinum,£299.97,"Intel Core i5 Processor, 12 Inch Screen, 4GB RAM, 64GB SSD, 3 Month Warranty",https://www.laptopsdirect.co.uk/refurbished-microsoft-surface-go-core-i5-4gb-64gb-12-inch-windows-10-lapto-a1-1zs-00004/version.asp
Dell Latitude 3440 Core i7 16GB RAM 256GB SSD 14 Inch Windows 11 Pro Laptop,£1009.97,"Intel Core i7 1355U Processor, 14 Inch Full HD Screen, 16GB RAM, 256GB Hard Drive + 256GB SSD, 1 year warranty",https://www.laptopsdirect.co.uk/dell-latitude-3440-core-i7-16gb-ram-256gb-ssd-14-inch-windows-11-pro-laptop-hwx24/version.asp
Dell Latitude 5430 Core i5-1235 8GB 256GB SSD 14 Inch Windows 10 Pro Laptop,£849.97,"Intel Core i5 1235U Processor, Iris Xe Graphics Graphics card, 14 Inch Full HD Screen, 8GB RAM, 256GB SSD",https://www.laptopsdirect.co.uk/dell-latitude-5430-intel-core-i5-1235u-1.3-ghz-win-10-pro-includes-wi-7v433/version.asp
Lenovo ThinkPad Z13 Gen 1 AMD Ryzen 7 16GB RAM 512GB SSD Windows 11 Pro 13.3 Inch Laptop,£999.97,"Ryzen 7 Pro 6850U Processor, Radeon 680M Graphics card, 13.3 Inch 2880 x 1800 Screen, 16GB RAM, 512GB SSD",https://www.laptopsdirect.co.uk/lenovo-thinkpad-z13-gen-1-amd-ryzen-7-16gb-ram-512gb-ssd-windows-11-pro-13.-21d20010uk/version.asp
Lenovo 13w Yoga 82S1 AMD Ryzen 5 5625U 8GB 256GB SSD 13.3 Inch Windows 11 Pro Laptop,£779.98,"AMD Ryzen 5 5625U Processor, Radeon Graphics Graphics card, 13.3 Inch 1920 x 1200 Screen, 8GB RAM, 256GB SSD",https://www.laptopsdirect.co.uk/lenovo-13w-yoga-82s1-amd-ryzen-5-5625u-8gb-256gb-ssd-15.6-inch-windows-11-p-82s10005uk/version.asp
"Medion Erazer NB Crawler E30 15.6"" FHD 144Hz Intel Core i5-12450H 8 GB 512 GB  RTX 3050 Windows 11 Home Gaming Laptop",£649.97,"Intel Core i5 12450H Processor, GeForce RTX 3050 4GB Graphics card, 15.6 Inch Full HD 144Hz Screen, 8GB RAM, 512GB SSD",https://www.laptopsdirect.co.uk/medion-crawler-e30-i5-12450h-8gb-512gb-ssd-geforce-rtx-3050-15.6-inch-wind-30033973/version.asp
"ASUS E210MA 11.6"" HD Laptop Intel Celeron N4020 1.1GHz 4GB RAM 64GB eMMC , Windows 11 S blue - E210MA-GJ181WS",£139.97,"Intel Celeron N4020 Processor, 11.6 Inch 1366 x 768 Screen, 4GB RAM, 64GB SSD, 3 Month Warranty",https://www.laptopsdirect.co.uk/refrubished-asus-e210ma-intel-celeron-n4020-4gb-64gb-11.6-inch-windows-11-l-a1-e210ma-gj181ws/version.asp
ASUS X415EA EB383W Core i5-1135G7 8GB 256GB SSD Iris Xe Graphics 14 Inch Windows 11 Home Laptop,£569.97,"Intel Core i5 1135G7 Processor, Iris Xe Graphics Graphics card, 14 Inch Full HD Screen, 8GB RAM, 256GB SSD",https://www.laptopsdirect.co.uk/asus-x415ea-eb383w-core-i5-1135g7-8gb-256gb-ssd-iris-xe-graphics-14-inch-wi-x415ea-eb383w/version.asp
Apple MacBook Pro 13 Inch M2 8GB RAM 256GB SSD 2022 - Silver,£1219.97,"M2 M2 Processor, M2 10-core Graphics card, 13 Inch 2560 x 1600 Screen, 8GB RAM, 256GB SSD",https://www.laptopsdirect.co.uk/macbook-pro-13-inch-apple-m2-chip-8c-cpu-10c-gpu-8gb-ram-256gb-ssd-silver-mnep3b-a/version.asp
Apple MacBook Pro 13 Inch M2 8GB RAM 512GB SSD 2022 - Space Grey,£1427.97,"M2 M2 Processor, M2 10-core Graphics card, 13 Inch 2560 x 1600 Screen, 8GB RAM, 512GB SSD",https://www.laptopsdirect.co.uk/macbook-pro-13-inch-apple-m2-chip-8c-cpu-10c-gpu-8gb-ram-512gb-ssd-space-mnej3b-a/version.asp
ASUS ROG Strix G15 AMD Ryzen 9 16GB 1TB RX 6800M 165Hz 15.6 Inch Windows 11 Gaming Laptop,£1579.97,"Ryzen 9 5900HX Processor, Radeon RX 6800M 12GB Graphics card, 15.6 Inch QHD Screen, 16GB RAM, 1TB SSD",https://www.laptopsdirect.co.uk/asus-rog-strix-amd-ryzen-9-5900hx-8gb-1tb-ssd-radeon-rx-6800m-15.6-inch-win-g513qy-hq008w/version.asp
"Microsoft Surface Pro 8 Intel Core i5-1145G7 16GB 256GB 13"" Windows 11 Pro - Graphite",£1299.97,"Connectivity: WiFi, Intel Core i5 I5-1145G7 Processor, 256GB Storage, 13 Inch 2880 x 1920 120Hz Screen, 16GB RAM",https://www.laptopsdirect.co.uk/microsoft-surface-pro-8-256gb-13-tablet-graphite-8pu-00017/version.asp
Lenovo ThinkPad X13 Gen 1 Ryzen 5-4650U 8GB 256GB 13.3 Inch Windows 10 Pro Laptop,£959.96,"Ryzen 5 Pro 4650U Processor, Radeon Graphics Graphics card, 13.3 Inch Full HD Screen, 8GB RAM, 256GB SSD",https://www.laptopsdirect.co.uk/lenovo-thinkpad-x13-gen-1-ryzen-5-4650u-8gb-256gb-13.3-inch-windows-10-pro-20uf000duk/version.asp
HP Elite Folio Snapdragon 8cx Kryo 495 16GB 512GB SSD 13.5 Inch Touchscreen Windows 10 Pro Laptop,£849.97,"Snapdragon 8cx Kryo 495 Processor, Adreno 690 Graphics card, 13.5 Inch 1920 x 1280 Screen, 16GB RAM, 512GB SSD",https://www.laptopsdirect.co.uk/hewlett-packard-hp-elite-folio-slider-snapdragon-8cx-kryo-495-win-10-3g2r4ea/version.asp
HP ProBook 440 G8 Core i5-1135G7 8GB 256GB SSD 14 Inch FHD Windows 10 Pro Laptop ,£699.97,"Intel Core i5 1135G7 Processor, Iris Xe Graphics Graphics card, 14 Inch Full HD Screen, 8GB RAM, 256GB SSD",https://www.laptopsdirect.co.uk/hp-probook-440-g8-core-i5-1135g7-8gb-256gb-ssd-14-inch-fhd-windows-10-pro-l-2e9g7ea/version.asp
Refurbished HP 11A MediaTek MT8183 4GB 32GB 11.6 Inch Chromebook,£79.97,"Mediatek MT8183 Processor, 11.6 Inch 1366 x 768 Screen, 4GB RAM, 32GB SSD, 3 Month Warranty",https://www.laptopsdirect.co.uk/refurbished-hp-11a-mediatek-mt8183-4gb-32gb-11.6-inch-chromebook-a2-27y99ea/version.asp
Lenovo ThinkPad T14s Gen 2 Core i5-1135G7 8GB 256GB 14 Inch Windows 10 Pro Laptop,£899.97,"Intel Core i5 1135G7 Processor, Iris Xe Graphics Graphics card, 14 Inch Full HD Screen, 8GB RAM, 256GB SSD",https://www.laptopsdirect.co.uk/lenovo-thinkpad-t14s-gen-2-core-i5-1135g7-8gb-256gb-14-inch-windows-10-pro-20wm00akuk/version.asp
